,평점,본문
1598,5,빨리 와서 좋네요 잘쓸게요빨리 와서 좋네요 잘쓸게요
1599,5,좋네요 잘발리고ㅎㅎ또사야지좋네요 잘발리고ㅎㅎ또사야지
1600,5,손으로 펴 발라주는게 좋아요손으로 펴 발라주는게 좋아요
1601,5,좋아요상품이 좋은것 같습니다
1602,5,저렴하게 구입했네요저렴하게 구입했네요
1603,5,좋아요백탁도없고향좋아요
1604,4,올여름 잘썼어요올여름 잘썼어요
1605,1,와사진만보다 낚였네요 그냥 주는줄 알았더니 2세트 사야준다니 ㅡㅡ 글 제대로 못읽은 나도 잘못이지만진짜 낚시성사진인듯 ㅡㅡ
1606,4,늘 쓰는 썬블럭아이들 쓰기에 순하고 신랑도 같이 쓰는썬블럭 크림자외선 지수 높은 요즘 아이들 위해 외출 전에 꼭 발라줘요용량이 더 많아졌으면 좋겠어요굿굿
1607,3,저렴하게 샀어요할인 받아서 다른 곳 보다 조금 저렴해요향 좋고 발림성 좋으나 약간 끈적이고 번쩍여요
1608,5,가격도 저렴하고 배송도 금방왔어요! 유통기한도 넉넉해서 좋네요 매번쓰던 제품이라서 만족하고 사용합니다가격도 저렴하고 배송도 금방왔어요! 유통기한도 넉넉해서 좋네요 매번쓰던 제품이라서 만족하고 사용합니다
1609,5,항상100프로만족하는 썬크림항상100프로만족하는 썬크림
1610,4,아들이 외출할때마다 듬뿍 발라주고요오프라인 매장보다 아들이 외출할때마다 듬뿍 발라주고요오프라인 매장보다 싸게구입해서좋아요
1611,5,선크림그린핑거선크림 좋은가격에 구입하게되어 좋아요향도 좋네요
1612,3,배송문제만 빼면 괜찮아용평소에 쓰던크림입니다배송문제만 빼면 괜찮아용평소에 쓰던크림입니다
1613,5,최고에요저렴하게 잘 샀어요 물놀이할때 유용할것 겉아요
1614,5,배송 빨라요발림이 나쁘지않고 좋네요 가격대비 만족합니다
1615,5,성인인데 인생선크림이에요 끈적임적고순해요성인인데 인생선크림이에요 끈적임적고순해요
1616,5,흡수잘됨흡수잘되고 백탁현상 심하지 않아서 좋아요
1617,5,늘 사용하는제품 저렴하게 잘 구매했네요늘 사용하는제품 저렴하게 잘 구매했네요
1618,4,배송빠르고좋네요 팝핑보바는 맛없어요배송빠르고좋네요 팝핑보바는 맛없어요
1619,5,야외놀이그린핑거 선크림 순하고 발림성 좋아요
1620,5,좋음원래 쓰던 제품이어서요 ! 좋습니다 
1621,5,잘받았습니다배송도 빠르고 저렴하게 구매했네요
1622,4,선크림끈적임없이 깔끔해요만족합니다
1623,5,잘받았어요 배송도 빠르고 물건도 맘에들어요
1624,4,아직 미사용이지만 무기자차유기자차 혼합이라 그나마 순한데 차단도 잘 된다고 해서 구매했네요아직 미사용이지만 무기자차유기자차 혼합이라 그나마 순한데 차단도 잘 된다고 해서 구매했네요
1625,5,잘받았어요올여름 넉넉하게 쓸수있겠네요
1626,5,좋아요배송 빠르고 상품 만족합니다
1627,5,항상쓰던것좋아요 미백효과도있구요
1628,5,빨라요팔리 왔네요 잘 쓸께요
1629,5,순해서아이들과같이써요순해서아이들과같이써요
1630,5,아직 사용전아직 사용전이긴하나 용량도 딱 좋고온가족용으로 사용예정이예요
1631,4,좋아요 만족합니더좋아요 만족합니더
1632,5,좋아요넘좋아요
1633,5,성인인데 피부가 약해 순한걸 찾다가 몇통째 쓰고 있습니다 저렴하게 구매했습니다성인인데 피부가 약해 순한걸 찾다가 몇통째 쓰고 있습니다 저렴하게 구매했습니다
1634,5,포장도 잘되오고 저렴하게 구매해서 좋았습니다! 향도 좋고 뭔가 그 찐득한 느낌 없어서 좋았습니다!  잘쓸게요포장도 잘되오고 저렴하게 구매해서 좋았습니다! 향도 좋고 뭔가 그 찐득한 느낌 없어서 좋았습니다!  잘쓸게요
1635,4,마트보다 싸요마트보다 저렴하게 샀어요 아직 사용전이지만 많이들 쓰니까 괜찮겠죠뭐 ㅋㅋ 애들 발라주면서 저도 바르려구요
1636,5,이것만써요향도좋고 발림성좋고 끈적이지않아요
1637,5,너무 싸게 사서 좋아요!!!늘 쓰던거에요순해서 온몸에 바르기 좋아요너무 싸게 사서 좋아요!!!늘 쓰던거에요순해서 온몸에 바르기 좋아요
1638,4,잘쓰겠습니다만족합니다 상태양호 잘쓰겠습니다
1639,5,향이 좋데요좋은 기회에 구매했는데 아이가 향이 좋다며 행복한 미소를 보이네요 감사히 잘 쓸께요
1640,4,우리아이가 잘쓰고있어요ㅎㅎ우리아이가 잘쓰고있어요ㅎㅎ
1641,5,가성비좋아요 매번쓰던겁니다가성비좋아요 매번쓰던겁니다
1642,5,좋아요가격대비만족합니다 좋아요
1643,5,순해서 매일 쓰고 있어요순해서 매일 쓰고 있어요
1644,5,배송 빨라요 감사해요배송 빨라요 감사해요
1645,4,사용하기 편해용사용하기 편해용
1646,5,늘 쓰던거입니당늘 쓰던거입니당
1647,5,항상 사용하는 썬크림어른인 제가 쓰지만 이것만 사용해요항상 사용하는 썬크림어른인 제가 쓰지만 이것만 사용해요
1648,5,좋아요아이들  피부에는 아이용 썬크림이 맞는  거 같아서 샀어요
1649,5,잘받았어요그린핑거 썬크림 두 개 주문했어요그린핑거시리즈는 산뜻하고 향이 좋아요잘쓸게요
1650,5,물건 맘에들고요 잘받았습니다 많이파세요 재구매의사있습니다물건 맘에들고요 잘받았습니다 많이파세요 재구매의사있습니다
1651,4,화장하기  전에 쓰는데 좋아요 화장도 안 밀리고화장하기  전에 쓰는데 좋아요 화장도 안 밀리고
1652,5,바르던거어린이집 둘째도 들어가서 미리 구매했어요사은품 감사합니다
1653,4,7살 딸아이가 사용하는 제품이에요부드럽게 잘 발라지7살 딸아이가 사용하는 제품이에요부드럽게 잘 발라지고 가격도 저렴에서 자주 구매하고 있어요
1654,5,좋아요좋아요좋아요ㅋ좋아요좋아요좋아요ㅋ
1655,5,6년째 쓰고있어요 굿6년째 쓰고있어요 굿
1656,5,아이부터 어른까지 사용가능한거라 온가족이 이것만 쓰고 있어요아이부터 어른까지 사용가능한거라 온가족이 이것만 쓰고 있어요
1657,5,배송도빠르고 구성도 맘에들어요배송도빠르고 구성도 맘에들어요
1658,5,촉촉 보숩 효과도 있는 데 사야죠촉촉 보숩 효과도 있는 데 사야죠
1659,5,좋아요순하고 자외선차단잘되요좋아요순하고 자외선차단잘되요
1660,5,감사합니다안녕하세요감사합니다 11 너무   좋아요
1661,3,백탁 없을줄 알았는데 아주 없지는 않아요 그런데 자외선차단 효과는 좋으네요백탁 없을줄 알았는데 아주 없지는 않아요 그런데 자외선차단 효과는 좋으네요
1662,5,좋아요식구들이 많아서 많이필요했는데 저렴한 가격에 아주 좋습니다 또 구입할께요
1663,4,향도 좋고 백탁약간 있는게  화학성품 이  덜 들어있데서 쓰고있어요  괜찮아요향도 좋고 백탁약간 있는게  화학성품 이  덜 들어있데서 쓰고있어요  괜찮아요
1664,5,배송 빨라요발림성도 좋고 지우기도 편해요다른제품으로 바꿨다가 낭패보고 다시구매함ㅠ
1665,5,순해서 좋아요순한 썬크림 사용해야 하는 사람에게 좋은 제품이죠 가격도 만족스럽네요
1666,5,잘 받았어요크기에 비해 너무 과대포장 아닌가요 ㅎㅎㅎ잘 쓸게요 감사합니다
1667,5,몸에바르려고 샀어요 배송빠르고 좋네요올여름 잘 사용할게요
1668,5,여름이 왔으니까스틱도 쿠션도 좋지만물놀이 이럴때 팔이고 목이고 슥슥 막 발라줄땐 크림도 좋더라구요ㅎ
1669,4,3통째 쓰고있는데 냄새도 좋고 적당히 촉촉해서 좋아요3통째 쓰고있는데 냄새도 좋고 적당히 촉촉해서 좋아요
1670,5,여기것만 써요순하고 부드럽게 잘발려서 여기것만 사게 됩니다
1671,5,좋습니다앞으로 이 제품만 사용할 듯 싶어요ㅎ좋습니다앞으로 이 제품만 사용할 듯 싶어요ㅎ
1672,5,좋아요저렴하게  구매  팔에  바르고  있는데좋아요
1673,5,휴가때 쓸려고 미리 사뒀는데 좋은거 같아요휴가때 쓸려고 미리 사뒀는데 좋은거 같아요
1674,5,최고예요빠른 배송에 저렴한가격에 매우 만족합니다
1675,5,좋아요저렴한 가격에 잘 샀어요 잘 사용하겠습니다
1676,5,늘 쓰던거예요향기도 좋고 가격도 착하게 사서 더 좋네요
1677,2,백탁이 좀있어요워터프루프는아니네요백탁이 좀있어요워터프루프는아니네요
1678,4,제품발림도 좋고 냄새도 향긋하고  좋아요
1679,5,넘 맘에 들어요행사해서 저렴하게 구입했어요2021년까지라 넉넉하게 쓸 수 있어 좋네요
1680,5,아이들이 사용하기 ㅗㅎ은 제품 아이들이 사용하기 ㅗㅎ은 제품 입니다
1681,4,믿고 샀어요요즘 아침마다 꼼꼼이 바르고 등원해요
1682,5,썬크림순해서 가족이 모두 같이 쓰고 있어요
1683,4,애용합니다썬쿠션도 잘쓰고 썬크림도 잘 쓸께요
1684,3,효과는 아직모르겠고 괜찮은거같아요효과는 아직모르겠고 괜찮은거같아요
1685,5,쓰던제품이라 만족하며 쓰고있습니다쓰던제품이라 만족하며 쓰고있습니다
1686,5,늘 쓰던 제품이에요저렴하게 구입늘 쓰던 제품이에요저렴하게 구입
1687,5,쪼아요매년 구매해요  잘 쓰겠습니다  ㅋ
1688,4,잘받았어요좀전에받았습니다 매일발라야겠어요
1689,5,좋아요배송도 빠르고 계속 쓰는제품이네요
1690,5,글쎄요아직 사용전이라배송은 빠른데
1691,4,좋아요 오늘 처음사용 했어요 좋아요
1692,5,좋아요여름대비 꼬맹이꺼 구매했어요
1693,5,좋아요저렴하게 잘 구매한 거 같아요
1694,5,날이 더워샀어요마트보다 훨씬싸게 샀어요
1695,5,아기 물놀이 할때 발라줫어요아기 물놀이 할때 발라줫어요
1696,5,조아요저렴한 가격에 득템이네요
1697,5,필요해서구매해요조아요필요해서구매해요조아요
1698,4,좋아요배송받은 상품 만족해요
1699,5,아이들 야외활동야외활동 걱정 없겠어요
1700,5,향이 달콤하고 좋아요 ㅎ향이 달콤하고 좋아요 ㅎ
1701,4,배송은 빠라서 좋았습니다 냄새도 과하지 않아서 좋아요아직 사용 안해봐서 별하나 뺐습니다배송은 빠라서 좋았습니다 냄새도 과하지 않아서 좋아요아직 사용 안해봐서 별하나 뺐습니다
1702,5,애들이너무 좋다 하네요애들이너무 좋다 하네요
1703,5,11저렴하게 잘산것 같애요
1704,5,무난합니다가격도 기능도 만족해요
1705,5,항상쓰던거2개에 이가격 괜찮네요
1706,5,잘 구입했어요애들 발라주고 좋아요
1707,5,좋아요저렴하게 구입했어요
1708,5,좋아요믿고믿고 자주시켜씁니다
1709,4,순해서 좋네용!!!순해서 좋네용!!!
1710,3,잘받았어요발림성도 좋은편이고 향도 좋은편이라 이 상품을 쭉 써요
1711,5,우리 애들 선크림은 언제나!특가로 가격 저렴하게 빠르게 배송되었네요!꾸준히 매번 재주문해서 이용합니당
1712,4,좋아요가성비 좋아요 ㅎㅎㅎ 그린핑거라 안심이 되네요
1713,5,좋아요애들이 둘이라 썬크림도 금방써지는데 하나더 구입할수 있으니 좋네요올해는 야외 활동 많이할거라 부족할지도 모르겠네요또 구입하러올께요
1714,5,좋아요 만족합니다 배송 빠릅니다좋아요 만족합니다 배송 빠릅니다항상 쓰고 있는 제품입니다
1715,5,좋아용선크림이 너무 가볍고 좋네요그린핑거여서 느낌과 향기가 좋아욤11 80밀리강추 입니다
1716,5,여름내내  저랑  초등아이들과  사용할 거라  4개 구매했어요 양이  넉넉해서  셋이  매일  사용해도 넉넉두개 사용했고  3개째  사용중이구요발림 차단력  좋아요여름내내  저랑  초등아이들과  사용할 거라  4개 구매했어요 양이  넉넉해서  셋이  매일  사용해도 넉넉두개 사용했고  3개째  사용중이구요발림 차단력  좋아요
1717,5,올여림 아이들 선크림으로 픽화장품 정보싸이트 순위안에 있어서 구매했어요처음 바르면 백탁있지만 조금 문질러서 펴바르면 없어집니다 향도 문안하네요
1718,5,믿을수 있어 만족스러움믿을 수 있는 그린핑거 제품 답게 효과도 좋고 눈도 따가워하지 않아 좋아요
1719,5,필수용품우리집 필수용품중에 하나인데요요즘은 겨울빼고 3계절을 발라야 합니다
1720,4,순한걸 찾다고 선택했어요아이보다는 제가 피부가 약해서 따거운것이 덜해 이 제품 주문했어요
1721,5,잘받았습니다잘받았습니다 만족합니다
1722,5,그냥 선크림두개 딸랑들어있네요포장은그렇지만 한번써봐야하겠지요써보고 좋으면재구매할게요
1723,4,조아요마트에서 하나 가격에 두개 구입햇네요그린핑거 썬크림은 첨인데끈적이지 않았음 좋겟네요
1724,5,좋아요좋아요좋아요  여름을  대비해서 장만했어요
1725,5,강추해요배송빠르고 백탁보다는 피부가 뽀얗게 보여서 좋아요
1726,4,좋아요괜찮아요배송도빠른편은아니지만그래도빨리왔네요
1727,5,끈적이지도 않고 백탁없고 발림성 좋아요 잘쓸께요끈적이지도 않고 백탁없고 발림성 좋아요 잘쓸께요
1728,5,전부터 계속 쓰고있는데 여전히 좋네요 ㅎ전부터 계속 쓰고있는데 여전히 좋네요 ㅎ
1729,5,항상쓰던거 향도좋고 로션처럼 묽게 잘발려요
1730,4,순하고 아이가 바르기에 적당한것 같아요순하고 아이가 바르기에 적당한것 같아요
1731,5,좋아요 배송도빠릅니다처음 쓰는거라 걱정했는데 연한 아기피부에 딱 입니다좋아요 배송도빠릅니다처음 쓰는거라 걱정했는데 연한 아기피부에 딱 입니다
1732,5,애들 썬크림으로 휘두루마두루 좋아요저렴한 가격에 두개씩이나 되네요이번 여름 이것으로 애들 썬크림 걱정 없네요
1733,5,늘쓰던물건저렴하게 잘 샀오요 ㅎㅎㅎ
1734,5,늘 사용하는 제품이에요! 번창하세요늘 사용하는 제품이에요! 번창하세요
1735,5,잘 받았어요여름 필수품이죠 배송빠르고 좋네요
1736,5,계속 이 제품만 써요몇년째 사용중인 믿고 쓰는 제품이죠
1737,5,아이어린이집용아이어린이집용썬크림구매햇ㅇㅅ엉?ㄷㅇ
1738,5,너무 좋아욤 다음에도 주문할게염너무 좋아욤 다음에도 주문할게염
1739,4,믿고쓰는제품믿고 쓰는제품 이라  구입했어요
1740,5,선크림 잘 받았습니다2개라서 더 좋아요 감사합니다
1741,5,항상 쓰는거라 좋아요!항상 쓰는거라 좋아요!
1742,5,야외놀이 할때 쓰기 딱 좋아요야외놀이 할때 쓰기 딱 좋아요
1743,4,끈적임 눈따가움 없이 좋아요끈적임 눈따가움 없이 좋아요
1744,5,애용하는제품여름마다 쓰는제품 좋아요
1745,4,괜찮겠죠 아직 사용전인데 괜찮겠죠 
1746,5,배송 빠르고 물건 좋아요 싸게 물건 잘 샀어요아이용으배송 빠르고 물건 좋아요 싸게 물건 잘 샀어요아이용으로 넉넉히 주문항  순해서 좋아요
1747,5,잘 받았어요아직 사용 전이지만 좋아요
1748,5,좋아요유통기한도 넉넉해서 좋아요
1749,5,항상 이것만 써요젤 좋아요항상 이것만 써요젤 좋아요
1750,5,잘받았어요항상 쓰던거임잘받았어요항상 쓰던거임
1751,5,항상 쓰던거예요 좋아요항상 쓰던거예요 좋아요
1752,5,좋아요아이들 여름대비 좋아요
1753,5,항상쓰는제품항상여름필수제품이에요
1754,5,저렴하게잘구매했습니다저렴하게잘구매했습니다
1755,5,좋아요 항상 쓰던거에요좋아요 항상 쓰던거에요
1756,4,좋아요좋아요항상여기서사요  좋아요
1757,5,ㅇ매년 사서 씁니당 ?m아요
1758,3,배송느려요배송 엄청오래걸렸어요
1759,4,좋아요 진발립니다ㅡㅡ좋아요 진발립니다ㅡㅡ
1760,4,좋네요아들꺼 구매했어요
1761,5,끈적임이없어서 좋아요끈적임이없어서 좋아요
1762,4,상품 배송 만족합니다상품 배송 만족합니다
1763,4,사용해보니 좋습니다사용해보니 좋습니다
1764,5,쭉 쓰던건데 짱좋아요쭉 쓰던건데 짱좋아요
1765,5,해마다 쓰는제품저렴하게구입감사
1766,5,잘받았어요빠른배송감사해요
1767,5,좋아요잘 사용할께요
1768,5,애들선크림좋아요
1769,5,좋습니다좋습니다좋습니다좋습니다좋습니다좋습니다
1770,5,언제나 그린핑거항상 잘쓰고 있어요 여름내내 잘쓰겠습니다
1771,4,잘받았습니다잘받았습니다  주말에 필요했는데 딱맞게 와서 잘사용했습니다
1772,5,조아요조아요조아요조아요ㅡㅡㅡㅡ
1773,4,pucoufoudoyxoyxoy0uxoyd0yc0u96d0ucoucy9
1774,5,다른거썼던거안쓰고이것만썼더니여전히얼굴트러블없구요마음이놓입니다!!온가족써크림추천해요다른거썼던거안쓰고이것만썼더니여전히얼굴트러블없구요마음이놓입니다!!온가족써크림추천해요
1775,5,재구매광범위 바르기에는 튜브 타입이 좋을 것 같아 재구매하네요두 개라 한동안 잘 쓰겠어요
1776,5,만족합니다잘 쓸수 있는 것 같습니다만족합니다잘 쓸수 있는 것 같습니다
1777,5,조금 끈끈하고 하야게발라지긴하는데저는 착달라붙는느낌이 좋더라구요 감사합니다조금 끈끈하고 하야게발라지긴하는데저는 착달라붙는느낌이 좋더라구요 감사합니다
1778,4,저렴한 가격에 6개 사서 주위분들도 나눠줬어요향이 좀 있는거 빼고는 좋아요저렴한 가격에 6개 사서 주위분들도 나눠줬어요향이 좀 있는거 빼고는 좋아요
1779,5,향도 좋구 배송도 빨라서 만족해요  그린핑거 예전부터 써서 믿기도하구요향도 좋구 배송도 빨라서 만족해요  그린핑거 예전부터 써서 믿기도하구요
1780,5,만족해요향 빼고는 좋아요발림성도 좋고 백탁현상도 거의 없고 가볍게 바르고 다니기 좋아요 화장품 유해성분도 향료말고는 없어서 만족해요
1781,5,계속 이것만 써요아이들이 그린핑거 썬크림이 젤 낫대요일년내내 사용합니다
1782,4,썬크림  괜춘썬크림 바르기 번거럽지만 가격이 저렴하니 감수하고바름
1783,5,잘 받았습니다 배송이 빠르고 포장이 잘 되어 왔네요 잘 받았습니다 배송이 빠르고 포장이 잘 되어 왔네요
1784,5,잘받았습니다비치볼사은품 잘가지고 노네요썬크림 향도괜찮고요
1785,5,그린핑거 썬크림배송도  빠르고  가격도  저렴하게  잘  샀어용
1786,5,차단을 해서 그런지 몰라도 저는 정말 좋습니다차단을 해서 그런지 몰라도 저는 정말 좋습니다
1787,5,저렴하게잘샀어요 아이들도 잘바르고다니네요저렴하게잘샀어요 아이들도 잘바르고다니네요
1788,5,야외놀이 선크림배송빠름?늘 사용하던거라?저렴할때 잘산듯?
1789,5,선크림에 클리징티슈까지잘받았어요 아이들과 저도 사용하기 좋아요
1790,5,아이들이 순하게 사용할수 있어서 편하네요아이들이 순하게 사용할수 있어서 편하네요
1791,5,잘 왔어요!매년 쓰네요! 아이가 둘이라 각각 하나씩
1792,4,가격 굿하지만 뽁뽁이없이와서 쬐끔 불안했어요
1793,5,아이들바르려구용 근데 향도 너무좋네용아이들바르려구용 근데 향도 너무좋네용
1794,4,잘 받았습니다잘 받았습니다 순할것 같아서 구매했습니다 배송 빠릅니다
1795,3,아이선크림아이 브랜드라 순할거 같아 구입했어요
1796,5,물놀이용휴가 대비 샀어요 배송은 좀 느리네요
1797,5,굿유통기한 2021년이네요잘 구입했어요
1798,5,부드럽고 순하고 발림성이 최고예요부드럽고 순하고 발림성이 최고예요
1799,5,잘받았습니다아이들한테 사용하려구 구매했어요
1800,5,빠르고 좋아요 항상 쓰고있습니다빠르고 좋아요 항상 쓰고있습니다
1801,4,재구매초6아이가 잘 맞는다고 함재구매초6아이가 잘 맞는다고 함
1802,5,그린핑거 선크림그린핑거 선크림 잘 받았습니다
1803,5,좋으네요ㅎ저렴하게 잘샀어요 잘바를께요
1804,5,잘받았어요 좋아요잘받았어요 좋아요 추천합니다
1805,5,선크림많이 끈적거리지 않아 좋아요
1806,4,늘 사용하는 순한제품이에요늘 사용하는 순한제품이에요
1807,5,아직 안써봤는데 좋길바래요아직 안써봤는데 좋길바래요
1808,3,저렴하게잘구입했어요잘쓰고있습니다
1809,5,저렴하게샀어요여름내내 잘 사용할게요
1810,5,배송 빠르고 냄새도 굿굿배송 빠르고 냄새도 굿굿
1811,5,추천드립니다 배송이 정말로 빠릅니다
1812,5,좋아요여름에 쓸려구 샀어요
1813,5,가볍고 흔해서 좋아요가볍고 흔해서 좋아요
1814,5,야외놀이 선크림 x2개야외놀이 선크림 x2개
1815,5,????
1816,5,조아요요즘 쿠션으로 마니 나오던데 튜브가 조아요 아이도 튜브형으로 된걸더 선호하네요
1817,4,goodgood
1818,4,저렴하게구입했어요아이 얼굴이 안타기를바라며아이가 향이좋다하네요
1819,4,받았습니다 받았습니다받았습니다 받았습니다
1820,5,가격대비용령좋아요 발림성도가격대비용령좋아요 발림성도
1821,5,잘쓰고 있어요잘쓰고 있어요 많이   파세요
1822,5,잘 받았어요더운 여름 우리 아이들 피부잘 지켜주면 좋겠네요 햇볕이  너무 강하네요
1823,5,잘받았습니다좋으네요 저렴한거 같아요
1824,5,만족합니다저렴하게잘산것같아요만족합니다 재주문이오 ㅡ
1825,5,좋아옷애들이 좋아해요임닌사
1826,5,잘받았어요 감사합니다잘받았어요 감사합니다
1827,5,아이 피부에 잘 맞아요아이 피부에 잘 맞아요
1828,5,선크림배송도 빠르고 좋아요
1829,4,잘받았어요향 좋다고 좋아하네요
1830,4,상품은 만족합니다상품은 만족합니다
1831,4,잘 받았어요저렴하게 잘 샀어요
1832,4,잘받았습니다잘받았습니다
1833,5,만족한 번 써봤는데 괜찮은 것 같습니다월욜 발송하셨던데 목욜 받았습니다 배송 너무 느려요
1834,5,야외놀이 선크림은 영유아들을 대상으로 출시돈 제품답게 순하고 피부트러블이 거의 없습니다 클렌져를 사용하면 말끔하게 씻기기 때문이지요물리차단제인 점도 개인적으로 좋았습니다야외놀이 선크림은 영유아들을 대상으로 출시돈 제품답게 순하고 피부트러블이 거의 없습니다 클렌져를 사용하면 말끔하게 씻기기 때문이지요물리차단제인 점도 개인적으로 좋았습니다
1835,5,2개에 만원안되는 가격 좋아요가격 저렴하게 잘 구매했습니다이정도 상품 만족합니다
1836,5,역시 좋습니다  원래 다른 제품 썼다가 이번에 이 제품으로 갈아 탔어요앞으로 이 제품만 쓸듯 싶네요역시 좋습니다  원래 다른 제품 썼다가 이번에 이 제품으로 갈아 탔어요앞으로 이 제품만 쓸듯 싶네요
1837,5,만족저렴하게 잘 구입한것 같아요다쓰고 또 구입할께요
1838,5,좋아요이렇게 왔어요ㅎㅎ 박스가 크네요 배송 빠르고 제품 발림도 좋아요
1839,5,재구매율1000퍼센트 항상좋아요재구매율1000퍼센트 항상좋아요
1840,5,좋아요11으로 마트보다 훨씬 저렴하게 잘샀어요 발림성도 좋고 흰색이라 백탁현상 걱정했는데 잘펴바르면 문제없네요
1841,5,감사합니더빠른배송감사해요 ㅋㅋㅋ
1842,5,썬크림피부가 예민한 애들 바를려고 주문했어요괜찮으면 좋겠네요 저렴한 가격에 두개잘 쓸게요
1843,5,잘받앗어요아기꺼라삿어요 조아요 잘샀어요
1844,4,좋아요좋아요좋아요 잘 사용 할게요
1845,5,애기때부터썼던거에요가격저렴히 사서몸에도 많이 발라줘야겠어요
1846,4,배송빠르고 좋아요배송빠르고 좋아요배송빠르고 좋아요배송빠르고 좋아요
1847,4,편하게선크림지우기초등아이들 선크림지우기 편하려고구매물론 다 화학성분이들어있지만 덜닦는거보단 낫겠다싶어 구매함
1848,5,좋아요저렴하더라구요 세일할때 잘 구매했습니다좋아요
1849,4,아이가쓰는거라 안심하고 쓸수있을것갗아요아이가쓰는거라 안심하고 쓸수있을것갗아요
1850,5,아주좋아요아주좋아요아주좋아요아주좋아요
1851,4,베트남여행가서 쓰려고 미리구입했어요베트남여행가서 쓰려고 미리구입했어요
1852,5,배송도 왕빠르고 늘 쓰던거 저렴히 구입배송도 왕빠르고 늘 쓰던거 저렴히 구입
1853,5,ㄷㄴㄷㄴㄷㄴㄷㄹㄷㄴㅂㄷㄴㅂㅈhrzhfzHR
1854,5,배송이 너무 좋았어요배송이 너무 좋았어요 아이가좋아해요
1855,5,엊그제 야외에 나갈때 아이도 바르고 저도 바르고 아주 요긴합니다 ㅎㅎ 저는 썬크림은 항상 이것만 써요엊그제 야외에 나갈때 아이도 바르고 저도 바르고 아주 요긴합니다 ㅎㅎ 저는 썬크림은 항상 이것만 써요
1856,5,몇년째 사용중이요아이가 쓰기 순해서 매해 구매합니다
1857,5,매년마다 쓰는 썬크림아이를 위해 안심하고 쓸수있습니다
1858,5,아기선크림15개월아기 처음 선크림 삿어요ㅎㅎ
1859,5,좋아요너무좋아요잘쓸께요또 살듯
1860,4,배송이배송이 빨라 조아요
1861,5,굿잘쓸게요
1862,5,저렴하게 사서 좋아요상품평 좋아서 구매했는데 배송도 빠르고 괜찮아요쿠폰써서 저렴하게 사서 더 좋아요
1863,5,빠름빠름이마트에서 구매했다 지마켓 할인떠서 다시 구매했어요 비치볼까지 득템입니다
1864,4,싸게 잘 샀어요싸게 잘 샀어요 싸게 잘 샀어요 싸게 잘 샀어요
1865,5,향이 좋네요아이가 향이 좋다고 하네요 무난하게 잘 쓸 수 있을꺼 같아요비치볼도 2개 넣어주셔서 올 여름 물놀이 가서 잘 쓸 듯요
1866,5,착한가격한개만 필요해서 오프라인으로 살려고 봤는데 가격이 너무 많이 차이나서 여기 주문했어여 저렴하게 잘 샀어요
1867,3,생각보다 양이 있어요 많이 쟁길 필요는 없어요생각보다 양이 있어요 많이 쟁길 필요는 없어요
1868,4,배송도빠르고 좋아요 좋아요배송도빠르고 좋아요 좋아요
1869,5,저렴하게 잘 샀어요애들한테 선물 주려고 샀는데 쿠폰까지 사용해서 저렴하게 구입했네요 사은품으로 주신 비치볼두 좋아요
1870,5,순하고 적당한 백탁현상피부가 맑아보임근데 발림성이 그렇게 좋지는 않음몇년째 얘만 사용중순하고 적당한 백탁현상피부가 맑아보임근데 발림성이 그렇게 좋지는 않음몇년째 얘만 사용중
1871,5,순해요ㅎ 딱 좋아요ㅎㅎㅎ순해요ㅎ 딱 좋아요ㅎㅎㅎ
1872,5,2개 받았는데 1개만 찍었네요 늘 쓰는거고 여름 한철 빠짝 쓰기에 괜찮습니다 2개 받았는데 1개만 찍었네요 늘 쓰는거고 여름 한철 빠짝 쓰기에 괜찮습니다 
1873,4,옥션에서 구매하니 좋아요 종류별로 다양해서 고르기가 수옥션에서 구매하니 좋아요 종류별로 다양해서 고르기가 수월하고 편하네요
1874,5,썬크림 처음주문해봤어요그래도 아이엄마들이 많이 쓰는데는 이유가 있지않을까싶어 주문해봤어요
1875,4,잘 받았습니다잘 쓰겠습니다 사은품 공도 냄새는 나는데 빵빵하게 바람들어가네요
1876,4,세일가세일가격으로 싸게 샀습니다약간의 백탁이 있지만 순해서 좋아요
1877,5,벌써 3번째 구입얼굴이 매우 하얗게 변하지도 않고아주 좋습니다벌써 3번째 구입얼굴이 매우 하얗게 변하지도 않고아주 좋습니다
1878,4,빠른 배송에 유아 선크림으로 가격도 저렴하고 문안한거 같아요빠른 배송에 유아 선크림으로 가격도 저렴하고 문안한거 같아요
1879,5,배송도빠르고아주조아요 사진그대롭니다마트는 넘비싸게파는데 역시인터넷이최곱니다배송도빠르고아주조아요 사진그대롭니다마트는 넘비싸게파는데 역시인터넷이최곱니다
1880,5,안심하고 쓰던 제품곧 햇볕이 따가워질 거 같고 비치볼도 줘서 질렀습니다
1881,4,배송빠르고 마트보다 훨씬 저렴히 삿어요 냄새좋아해요배송빠르고 마트보다 훨씬 저렴히 삿어요 냄새좋아해요
1882,5,자극도 덜 하고 물리차단제에 가까운듯 좋습니다 만족!자극도 덜 하고 물리차단제에 가까운듯 좋습니다 만족!
1883,4,여행갈려고 준비했어요 적당한 크기라 가져가기좋아요여행갈려고 준비했어요 적당한 크기라 가져가기좋아요
