,평점,본문
254,5,잘쓰고 있어요 다쓰면 또 구매하려구요 아이도쓰고 저도 같이 쓰고있어요잘쓰고 있어요 다쓰면 또 구매하려구요 아이도쓰고 저도 같이 쓰고있어요
255,5,화장하듯이 톧톡톡 재밌게 써요화장하듯이 톧톡톡 재밌게 써요동영상1개의 포토리뷰
256,5,썬쿠션 주문하면서 같이 주문했어요 숲유치원 다녀서 얼굴 너무 타서 구입썬쿠션 주문하면서 같이 주문했어요 숲유치원 다녀서 얼굴 너무 타서 구입
257,3,예민한피부애들쓰기좋아요예민한피부애들쓰기좋아요
258,5,괜찮아요 만족합니다괜찮아요 만족합니다
259,5,선물하려고 또 섰어요선물하려고 또 섰어요
260,5,아기꺼시켰을때   기념품으로와서 제가써봤는데 너무좋아서다쓰고또시켰어요여짓껏 맞는걸 못찾았었는데ㅠ 얼굴이안뜨고 잘먹고 피부가까만편인데도 너무하얗지도않고 자연스럽고좋아요 또구매할께요아기꺼시켰을때   기념품으로와서 제가써봤는데 너무좋아서다쓰고또시켰어요여짓껏 맞는걸 못찾았었는데ㅠ 얼굴이안뜨고 잘먹고 피부가까만편인데도 너무하얗지도않고 자연스럽고좋아요 또구매할께요
261,4,어린이집에서쓰는거 하나 집에서쓰는거하나 두개구매해서 쓰고있어요어린이집에서쓰는거 하나 집에서쓰는거하나 두개구매해서 쓰고있어요
262,5,썬크림쓰면 트러블이 많이 났었는데 요건 트러블없고 좋아요!썬크림쓰면 트러블이 많이 났었는데 요건 트러블없고 좋아요!
263,5,배송도 빠르고 이벤트중이라 좋은가격에 구매해요배송도 빠르고 이벤트중이라 좋은가격에 구매해요
264,5,쿠션으로 되어 있어서 손에 안묻히고 사용하기 편해요! 선크림을 많이 바르다보니까 금방금방 닳는게 조금 안타까워요ㅠ쿠션으로 되어 있어서 손에 안묻히고 사용하기 편해요! 선크림을 많이 바르다보니까 금방금방 닳는게 조금 안타까워요ㅠ
265,5,아주좋아요 간편하고 다만 내용물이 적은느낌?ㅜㅜ 몽디에스 쟁겨두고 사용중이에용 ㅎ아주좋아요 간편하고 다만 내용물이 적은느낌?ㅜㅜ 몽디에스 쟁겨두고 사용중이에용 ㅎ
266,5,아이가 직접 바르며 재미있어해요성분이 좋다해서 구매했어요 잘 사용하고 있습니다아이가 직접 바르며 재미있어해요성분이 좋다해서 구매했어요 잘 사용하고 있습니다
267,4,아이가 편하게 잘 사용합니다 엄마 화장하는 것같다며 재미있어하고요아이가 편하게 잘 사용합니다 엄마 화장하는 것같다며 재미있어하고요
268,4,두개가필요했는데 딱좋네요 백탁도심하지않고 부드럽게잘발려요두개가필요했는데 딱좋네요 백탁도심하지않고 부드럽게잘발려요
269,4,팩트 타임이라 아이가 좋아해요클렌징워터랑 같이 잘 쓰고있어요팩트 타임이라 아이가 좋아해요클렌징워터랑 같이 잘 쓰고있어요
270,5,순하게발리고 들고다니기좋아서 물놀이나 외출할때 좋습니다순하게발리고 들고다니기좋아서 물놀이나 외출할때 좋습니다
271,4,좋긴한데 아이한테 퍼프로 발라주려니 자꾸 도망가요좋긴한데 아이한테 퍼프로 발라주려니 자꾸 도망가요
272,3,좋아요 아이들이 좋아해요좋아요 아이들이 좋아해요
273,4,백탁현상이 좀 있긴하지만 아이가 좋아해요백탁현상이 좀 있긴하지만 아이가 좋아해요
274,3,아기가 본인화장품이라고 좋아하네요 발림성은 좋은지는 아직잘 모르겟네요아기가 본인화장품이라고 좋아하네요 발림성은 좋은지는 아직잘 모르겟네요
275,5,끈적이지 않아서 좋고 바르기 편하네요끈적이지 않아서 좋고 바르기 편하네요
276,4,아직 사용전인데 잘 맞았으면 좋겠어요아직 사용전인데 잘 맞았으면 좋겠어요
277,5,잘쓸게요웅웅 남편리 가끔써여 ㅠㅠ잘쓸게요웅웅 남편리 가끔써여 ㅠㅠ
278,5,여자 아기라 그런지 너무 좋아해요여자 아기라 그런지 너무 좋아해요
279,5,상품평이 좋아 세일할 때 샀어요상품평이 좋아 세일할 때 샀어요
280,5,만족합니다 포장과 빠른배송 맘에드네요 앞으로도 이용할것같습니다만족합니다 포장과 빠른배송 맘에드네요 앞으로도 이용할것같습니다
281,5,순수한성분이라 좋아요순수한성분이라 좋아요
282,3,잘 사용하구있어요잘 사용하구있어요
283,5,조아요 만족합니다ㅋ조아요 만족합니다ㅋ
284,5,원플원해서 딸하나  저하나 사용중 만족합니다원플원해서 딸하나  저하나 사용중 만족합니다
285,2,촉촉하다해서 샀는데 당김심해서 외출할때만 잠깐쓰고 바로 세안 ㅠㅠ  종일 쓰기엔 저에겐 당기는 제품이네요촉촉하다해서 샀는데 당김심해서 외출할때만 잠깐쓰고 바로 세안 ㅠㅠ  종일 쓰기엔 저에겐 당기는 제품이네요
286,5,선쿠션하고 클렌징 워터는 요즘같은 자외선 많은 여름날 필수템이되고 있어요선쿠션하고 클렌징 워터는 요즘같은 자외선 많은 여름날 필수템이되고 있어요
287,5,아기등원할때마다꾸준히잘바르고있어요쿠션이다보니좀헤프긴하네요아기등원할때마다꾸준히잘바르고있어요쿠션이다보니좀헤프긴하네요
288,5,아직 쿠션은 안써서모르겠지만 클렌징워터보니 믿음이갑니다ㅎ아직 쿠션은 안써서모르겠지만 클렌징워터보니 믿음이갑니다ㅎ
289,5,아직써보지는 안았지만 크림하고 워시가 좋아서 좋을듯해여아직써보지는 안았지만 크림하고 워시가 좋아서 좋을듯해여
290,4,아이가 쓰기 좋아요백탁현상 적고 부드럽고 촉촉해욧아이가 쓰기 좋아요백탁현상 적고 부드럽고 촉촉해욧
291,5,발림도 좋고안전한 제품이라 믿음가서 더 좋아요발림도 좋고안전한 제품이라 믿음가서 더 좋아요
292,5,부드럽고 자극없어 좋아요 용량도 크고 딱입니다부드럽고 자극없어 좋아요 용량도 크고 딱입니다
293,5,아가 쓰려고 샀어요 쿠션 타입이라 편해서 좋네요 아가도 톡톡 두드려주니 좋아해요아가 쓰려고 샀어요 쿠션 타입이라 편해서 좋네요 아가도 톡톡 두드려주니 좋아해요
294,5,편리해요 ! 아기한테 쓰는데 좋은것 같아요편리해요 ! 아기한테 쓰는데 좋은것 같아요
295,5,화장위에 바르면 좀 들뜨는감은 있어요 나쁜성분없어서 얼굴에 바르기좋아요화장위에 바르면 좀 들뜨는감은 있어요 나쁜성분없어서 얼굴에 바르기좋아요
296,4,자외선 차단 지수가 생각보다 작아요자외선 차단 지수가 생각보다 작아요
297,5,아이를위해 항상준비하는여름필수품아이를위해 항상준비하는여름필수품
298,4,배송이 좀 느리고 포장이 좀 아쉬워요배송이 좀 느리고 포장이 좀 아쉬워요
299,5,처음쓰는데 딸아이가 좋아합니다처음쓰는데 딸아이가 좋아합니다
300,5,가볍게 발리고 아이가 좋아해요가볍게 발리고 아이가 좋아해요
301,5,아기 전용 썬쿠션 너무 좋네요아기 전용 썬쿠션 너무 좋네요
302,5,사진설명과 같아요잘 쓸께요사진설명과 같아요잘 쓸께요
303,5,아이들이 진짜 좋아해요 ㅎㅎ아이들이 진짜 좋아해요 ㅎㅎ
304,4,매번 구입합니다재구매 의사매번 구입합니다재구매 의사
305,5,좋아요 많이파세요좋아요 많이파세요
306,5,원뿔원으로 저렴히샀어요원뿔원으로 저렴히샀어요
307,5,배송빠르고 맘에들어요배송빠르고 맘에들어요
308,4,아직 얼굴에 발라보진 않았지만 손등에 발라보니 끈적임도 많지않고 향도 자극적이지 않아서 좋은 것 같아요 쿨링감도 있어서 여름에 잘 쓸것 같네요 일반 크림은 수시로 바르기 좀 번거로아직 얼굴에 발라보진 않았지만 손등에 발라보니 끈적임도 많지않고 향도 자극적이지 않아서 좋은 것 같아요 쿨링감도 있어서 여름에 잘 쓸것 같네요 일반 크림은 수시로 바르기 좀 번거로웠는데 자주자주 발라야겠어요
309,5,여름에 쓰기 좋아요여름에 쓰기 좋아요
310,5,톡톡톡 아이들 혼자 화장하듯 쓸수있어 두 자매가 좋아해요톡톡톡 아이들 혼자 화장하듯 쓸수있어 두 자매가 좋아해요
311,5,양으로 따지면 오래 쓰는 건 기대하심 안되구요 썬크림이라 빨리 쓰고 없애야 좋으니ㅋㅋ 이정도면 착한 성분들에 가격도 좋아서 만족해요양으로 따지면 오래 쓰는 건 기대하심 안되구요 썬크림이라 빨리 쓰고 없애야 좋으니ㅋㅋ 이정도면 착한 성분들에 가격도 좋아서 만족해요
312,5,아이가 좋아합니다감사합니다아이가 좋아합니다감사합니다
313,4,얼굴 발라주기 편하고 애가 스스로도 바를 수 있어서 좋습니다 양이 좀 적은게 단점이에요얼굴 발라주기 편하고 애가 스스로도 바를 수 있어서 좋습니다 양이 좀 적은게 단점이에요
314,4,피부가하얀편이라 덜타게해주려고 구매했어요어린이집에도 하나 보내놓고 쓰고있네요ㅎㅎ피부가하얀편이라 덜타게해주려고 구매했어요어린이집에도 하나 보내놓고 쓰고있네요ㅎㅎ
315,5,믿고쓰는 몽디에스죠 ㅎ 무기자차선크림이라더욱맘에듭니다 ㅎ 11으로 득템했네요 ㅎㅎ믿고쓰는 몽디에스죠 ㅎ 무기자차선크림이라더욱맘에듭니다 ㅎ 11으로 득템했네요 ㅎㅎ
316,5,위생적이게 바를수있을것 같아서팩트로 했는데넓은부위는 크림타입이 좋겠네요위생적이게 바를수있을것 같아서팩트로 했는데넓은부위는 크림타입이 좋겠네요
317,3,아직 사용해보진않았는데 물로만도 세안이 가능하다구해서 믿구 써보려구여아직 사용해보진않았는데 물로만도 세안이 가능하다구해서 믿구 써보려구여
318,4,얼굴이 너무 타는거같아 구매했는데 손에 묻히지않고 발라줄수있어서 좋아요얼굴이 너무 타는거같아 구매했는데 손에 묻히지않고 발라줄수있어서 좋아요
319,5,잘받았습니다애들선크림 순한거검색하다가댓글보구믿고   구매햇어용잘받았습니다애들선크림 순한거검색하다가댓글보구믿고   구매햇어용
320,4,쿠션도 좋고 클렌징도 잘되서 넘 좋네요 11이라서 잘산거같아요쿠션도 좋고 클렌징도 잘되서 넘 좋네요 11이라서 잘산거같아요
321,5,아이들이너무좋아해요배송빨랐어요세안이잘안되는거같아요아이들이너무좋아해요배송빨랐어요세안이잘안되는거같아요
322,4,민감성피부라서 아직안써봤지만 저한테 맞았으면좋겠네요ㅎ민감성피부라서 아직안써봤지만 저한테 맞았으면좋겠네요ㅎ
323,5,쿠션타입 너무 편해요 아이도 화장하는거같다고 좋아하네용쿠션타입 너무 편해요 아이도 화장하는거같다고 좋아하네용
324,5,무엇보다 쿠션타입이하 아이들이 좋아해요 바르면 약간 시원한 느낌있고 퍼프도 쫀득해요무엇보다 쿠션타입이하 아이들이 좋아해요 바르면 약간 시원한 느낌있고 퍼프도 쫀득해요
325,4,바쁜 아침에 부드럽게 잘 발려요 양은 좀 적은것같아요바쁜 아침에 부드럽게 잘 발려요 양은 좀 적은것같아요
326,5,매우 만족해요 백탁도 안심해서 애랑 같이 쓰려고요매우 만족해요 백탁도 안심해서 애랑 같이 쓰려고요
327,5,이제품은 얼굴에 바르기도 편하고 아이가 눈이 따갑다고도 안합니다 좋은제품 같아요이제품은 얼굴에 바르기도 편하고 아이가 눈이 따갑다고도 안합니다 좋은제품 같아요
328,5,일단 케이스 넘 이쁘구요 쓸때마다 기분좋을듯요일단 케이스 넘 이쁘구요 쓸때마다 기분좋을듯요
329,3,잘 사용하고 있어요 로션타입보다 확실히 편해요잘 사용하고 있어요 로션타입보다 확실히 편해요
330,4,추천으로 구매해요 밖에 나갈때 사용하니 좋아요추천으로 구매해요 밖에 나갈때 사용하니 좋아요
331,5,쿠션이 있어서 펴 바르기 좋네요추천 합니다쿠션이 있어서 펴 바르기 좋네요추천 합니다
332,5,완전 만족이요! 항상 쓰는 제품이에요 좋아요완전 만족이요! 항상 쓰는 제품이에요 좋아요
333,5,아직 사용전이지만 평이좋아 믿고 구매합니다아직 사용전이지만 평이좋아 믿고 구매합니다
334,5,상품 마음에 듭니다 조카선물로 좋아요상품 마음에 듭니다 조카선물로 좋아요
335,5,배송도 빠르고  백탁현상도 없고 좋아요배송도 빠르고  백탁현상도 없고 좋아요
336,5,야외에선 아기들도 선크림필수죠ㅎㅎ야외에선 아기들도 선크림필수죠ㅎㅎ
337,4,간편하게 바를수 있어 정말 좋아요간편하게 바를수 있어 정말 좋아요
338,5,아이들피부에 부드럽게 잘발려요아이들피부에 부드럽게 잘발려요
339,5,좋아요 좋은성분으로 아기가 쓰기 좋아요 ㅎ좋아요 좋은성분으로 아기가 쓰기 좋아요 ㅎ
340,2,구저그래요 11이라서 좋네여구저그래요 11이라서 좋네여
341,5,백탁현상도거의없고좋아요백탁현상도거의없고좋아요
342,4,좋아요양이 정말 적어요좋아요양이 정말 적어요
343,4,좋아하는 것 같아요좋아하는 것 같아요
344,5,쓰기 편하고 좋아요쓰기 편하고 좋아요
345,5,넘순하고 좋아요!!넘순하고 좋아요!!
346,5,톡톡톡 발라주기 넘 편하네요  제것도 다 쓰면 이걸로 바꿔야겠어요톡톡톡 발라주기 넘 편하네요  제것도 다 쓰면 이걸로 바꿔야겠어요
347,4,재밋어해요재밋어해요
348,5,41개월 딸아이가 좋아해요햇볕이 따가워지기 시작해서인지 외출하고나면 얼굴이 까매졌는데 썬팩트 쓴이후로는 확실히 까매지는게 나아졌어요41개월 딸아이가 좋아해요햇볕이 따가워지기 시작해서인지 외출하고나면 얼굴이 까매졌는데 썬팩트 쓴이후로는 확실히 까매지는게 나아졌어요
349,4,30개월 아들 첫 썬쿠션으로 샀어요몽디에스는 믿고 쓰는 브랜드라 샀는데 좋네요근데 퍼프가 좀 별로예요30개월 아들 첫 썬쿠션으로 샀어요몽디에스는 믿고 쓰는 브랜드라 샀는데 좋네요근데 퍼프가 좀 별로예요
350,4,아이들이 편하게잘쓸수있는 제품이네요 외출하기전에 톡톡발라주면되니 왜진작안샀나 싶네요 11기회에 잘산거같아요아이들이 편하게잘쓸수있는 제품이네요 외출하기전에 톡톡발라주면되니 왜진작안샀나 싶네요 11기회에 잘산거같아요
351,5,백탁없는 썬쿠션에 성분 좋다고 주변에서 추천 많이 하길래 샀어요아이도 너무 좋아하네요백탁없는 썬쿠션에 성분 좋다고 주변에서 추천 많이 하길래 샀어요아이도 너무 좋아하네요
352,5,어제 받아서 오늘 발라줬는데백탁 거의 없네요촉촉한거같아요11이라 외출시 덧바를때 아이하나 엄마하나 쓸려구요어제 받아서 오늘 발라줬는데백탁 거의 없네요촉촉한거같아요11이라 외출시 덧바를때 아이하나 엄마하나 쓸려구요
353,4,쓰기 편하고 휴대하기도 좋아요날씨 더워지는데 잘 쓸게요배송도 만족 합니다쓰기 편하고 휴대하기도 좋아요날씨 더워지는데 잘 쓸게요배송도 만족 합니다
354,5,무기자차 알아보다가 구매했어요 엄마 화장 하는것처럼 따라하니 재미있어하네요무기자차 알아보다가 구매했어요 엄마 화장 하는것처럼 따라하니 재미있어하네요
355,4,몽디에스 써보고 싶었는데 가정의 달 행사로 딸이랑 하나씩 나눠써서 좋네요몽디에스 써보고 싶었는데 가정의 달 행사로 딸이랑 하나씩 나눠써서 좋네요
356,5,세제랑 로션만 사용했었는데 여름이라 썬투션과 클렌징워타도 함께 구매했아여세제랑 로션만 사용했었는데 여름이라 썬투션과 클렌징워타도 함께 구매했아여
357,5,촉촉시원 너무좋아요ㅎㅎㅎ촉촉시원 너무좋아요ㅎㅎㅎ
358,5,로션 바쓰라인도 다 몽디에스꺼에요 팩트형식이라 애기도 재밌어하고 좋아요로션 바쓰라인도 다 몽디에스꺼에요 팩트형식이라 애기도 재밌어하고 좋아요
359,5,아기한테 발라주기 간편하고 좋아요 가격이 좀 비싸지만 11 해서 구매했어요아기한테 발라주기 간편하고 좋아요 가격이 좀 비싸지만 11 해서 구매했어요
360,2,구저그래요 11이라서 좋네여구저그래요 11이라서 좋네여
361,5,백탁현상도거의없고좋아요백탁현상도거의없고좋아요
362,4,좋아요양이 정말 적어요좋아요양이 정말 적어요
363,4,좋아하는 것 같아요좋아하는 것 같아요
364,5,쓰기 편하고 좋아요쓰기 편하고 좋아요
365,5,넘순하고 좋아요!!넘순하고 좋아요!!
366,5,톡톡톡 발라주기 넘 편하네요  제것도 다 쓰면 이걸로 바꿔야겠어요톡톡톡 발라주기 넘 편하네요  제것도 다 쓰면 이걸로 바꿔야겠어요
367,4,재밋어해요재밋어해요
368,5,41개월 딸아이가 좋아해요햇볕이 따가워지기 시작해서인지 외출하고나면 얼굴이 까매졌는데 썬팩트 쓴이후로는 확실히 까매지는게 나아졌어요41개월 딸아이가 좋아해요햇볕이 따가워지기 시작해서인지 외출하고나면 얼굴이 까매졌는데 썬팩트 쓴이후로는 확실히 까매지는게 나아졌어요
369,4,30개월 아들 첫 썬쿠션으로 샀어요몽디에스는 믿고 쓰는 브랜드라 샀는데 좋네요근데 퍼프가 좀 별로예요30개월 아들 첫 썬쿠션으로 샀어요몽디에스는 믿고 쓰는 브랜드라 샀는데 좋네요근데 퍼프가 좀 별로예요
370,4,아이들이 편하게잘쓸수있는 제품이네요 외출하기전에 톡톡발라주면되니 왜진작안샀나 싶네요 11기회에 잘산거같아요아이들이 편하게잘쓸수있는 제품이네요 외출하기전에 톡톡발라주면되니 왜진작안샀나 싶네요 11기회에 잘산거같아요
371,5,백탁없는 썬쿠션에 성분 좋다고 주변에서 추천 많이 하길래 샀어요아이도 너무 좋아하네요백탁없는 썬쿠션에 성분 좋다고 주변에서 추천 많이 하길래 샀어요아이도 너무 좋아하네요
372,5,어제 받아서 오늘 발라줬는데백탁 거의 없네요촉촉한거같아요11이라 외출시 덧바를때 아이하나 엄마하나 쓸려구요어제 받아서 오늘 발라줬는데백탁 거의 없네요촉촉한거같아요11이라 외출시 덧바를때 아이하나 엄마하나 쓸려구요
373,4,쓰기 편하고 휴대하기도 좋아요날씨 더워지는데 잘 쓸게요배송도 만족 합니다쓰기 편하고 휴대하기도 좋아요날씨 더워지는데 잘 쓸게요배송도 만족 합니다
374,5,무기자차 알아보다가 구매했어요 엄마 화장 하는것처럼 따라하니 재미있어하네요무기자차 알아보다가 구매했어요 엄마 화장 하는것처럼 따라하니 재미있어하네요
375,4,몽디에스 써보고 싶었는데 가정의 달 행사로 딸이랑 하나씩 나눠써서 좋네요몽디에스 써보고 싶었는데 가정의 달 행사로 딸이랑 하나씩 나눠써서 좋네요
376,5,세제랑 로션만 사용했었는데 여름이라 썬투션과 클렌징워타도 함께 구매했아여세제랑 로션만 사용했었는데 여름이라 썬투션과 클렌징워타도 함께 구매했아여
377,5,촉촉시원 너무좋아요ㅎㅎㅎ촉촉시원 너무좋아요ㅎㅎㅎ
378,5,로션 바쓰라인도 다 몽디에스꺼에요 팩트형식이라 애기도 재밌어하고 좋아요로션 바쓰라인도 다 몽디에스꺼에요 팩트형식이라 애기도 재밌어하고 좋아요
379,5,아기한테 발라주기 간편하고 좋아요 가격이 좀 비싸지만 11 해서 구매했어요아기한테 발라주기 간편하고 좋아요 가격이 좀 비싸지만 11 해서 구매했어요
380,5,간편하게 쓰기 너무 좋아요 백탁현상도 없고 피부톤이 화사해져서 좋네요간편하게 쓰기 너무 좋아요 백탁현상도 없고 피부톤이 화사해져서 좋네요
381,3,백탁현상은 쬐금 있는듯하네요 유분도 많게 느껴지구요  물로 세안 된다그래서 샀는데 손등에 바르고 물로 세척하 봤는데클렌징이 필요하네요 ㅜㅜ백탁현상은 쬐금 있는듯하네요 유분도 많게 느껴지구요  물로 세안 된다그래서 샀는데 손등에 바르고 물로 세척하 봤는데클렌징이 필요하네요 ㅜㅜ
382,5,배송도 빠르고 팩트는 처음인데 이번여름 타지않게 도와주겠지요배송도 빠르고 팩트는 처음인데 이번여름 타지않게 도와주겠지요
383,4,아직 써보진 않았는데 넘 기대되네요 리뷰 보고 구매해봅니다아직 써보진 않았는데 넘 기대되네요 리뷰 보고 구매해봅니다
384,5,바디라인 몽디에스꺼로 쓰고 만족하고 썬쿠션도 주문했어요바디라인 몽디에스꺼로 쓰고 만족하고 썬쿠션도 주문했어요
385,5,백탁 없어요! 예뻐지게 하얘지는 정도에요ㅎ 만족합니다백탁 없어요! 예뻐지게 하얘지는 정도에요ㅎ 만족합니다
386,5,백탄현상없고 끈적이지 않아요 아이가 쓰기에 가볍고 좋아요 안심하고 잘 쓰고있어요백탄현상없고 끈적이지 않아요 아이가 쓰기에 가볍고 좋아요 안심하고 잘 쓰고있어요
387,5,어린이집 보내려고 구매했어요 아이가 좋아해요어린이집 보내려고 구매했어요 아이가 좋아해요
388,5,배송도 빠르고 가격도 11으로 사서 너무좋아요배송도 빠르고 가격도 11으로 사서 너무좋아요
389,5,아이가 직접두드리며 바르는걸 너무좋아하네요아이가 직접두드리며 바르는걸 너무좋아하네요
390,4,요즘 외출시 아이에게 톡톡발라주기 편해요요즘 외출시 아이에게 톡톡발라주기 편해요
391,4,뭉치지않고ㅠ자극적이지ㅜ않아서ㅜ좋아요뭉치지않고ㅠ자극적이지ㅜ않아서ㅜ좋아요
392,5,평이좋아구매했는데 트러블없기른ㅅㅋ평이좋아구매했는데 트러블없기른ㅅㅋ
393,5,사용전인데 편할것 같아 구비해뒀아요사용전인데 편할것 같아 구비해뒀아요
394,5,선쿠션 아기가조아하고 엄청 잘발라여선쿠션 아기가조아하고 엄청 잘발라여
395,4,잘쓰고있어요잘쓰고있어요잘쓰고있어요잘쓰고있어요
396,5,아직 미사용이지만 믿고쓰는 몽디에스 아닌가용? 기대 만땅 이에용ㅎㅎㅎ아직 미사용이지만 믿고쓰는 몽디에스 아닌가용? 기대 만땅 이에용ㅎㅎㅎ
397,3,아이들 쓰기에 너무 좋아요아이들 쓰기에 너무 좋아요
398,5,좋습니다 또구입한거예요좋습니다 또구입한거예요
399,5,간편하게 사용하기 좋아요간편하게 사용하기 좋아요
400,5,백탁현상없이 잘발려요백탁현상없이 잘발려요
401,3,양도 너무 적어요양도 너무 적어요
402,5,잘받았어요 좋라요잘받았어요 좋라요
403,5,처음 써보는데 향이 너무 좋네요아기가 직접 바르기에도 많이 뭍어나지않아적당히 잘 묻음 부담없어요한참 엄마 화장품 관심많았는데 직접 할수있으니 너무 좋아해요유통기한도 215처음 써보는데 향이 너무 좋네요아기가 직접 바르기에도 많이 뭍어나지않아적당히 잘 묻음 부담없어요한참 엄마 화장품 관심많았는데 직접 할수있으니 너무 좋아해요유통기한도 21522까지라 넉넉하네요
404,4,배송 빨라요 행사기간에 주문해서 좋네요 아이가 좋아하네요 집에만 있는데 택배 도착하자마자  열고 뜯고 톡톡 발랐어요배송 빨라요 행사기간에 주문해서 좋네요 아이가 좋아하네요 집에만 있는데 택배 도착하자마자  열고 뜯고 톡톡 발랐어요
405,3,유통기한이 짧네요행사제품 아닌건 유통기한이 긴건가요?유통기한이 짧네요행사제품 아닌건 유통기한이 긴건가요?
406,5,점점 햇살이 뜨거워져서 아이들 바르기 편한 쿠션제품 구매했어요엄마따라 톡톡 두드리면서 좋아하네요11 행사로 두개 구매해서 올 여름 이걸로 날듯 합니다점점 햇살이 뜨거워져서 아이들 바르기 편한 쿠션제품 구매했어요엄마따라 톡톡 두드리면서 좋아하네요11 행사로 두개 구매해서 올 여름 이걸로 날듯 합니다
407,5,요즘 너무 뜨겁고 아이 살이 빨갛게 익어서 급하게 주문했어요 하나는 아이용 하나는 제가 써야겠어요 ㅎㅎ요즘 너무 뜨겁고 아이 살이 빨갛게 익어서 급하게 주문했어요 하나는 아이용 하나는 제가 써야겠어요 ㅎㅎ
408,4,아직 써보지는 않았지만11이라 연년생 자매 구별해서 쓰기도 좋고몽디에스는 믿을 수 있어서 좋아요아직 써보지는 않았지만11이라 연년생 자매 구별해서 쓰기도 좋고몽디에스는 믿을 수 있어서 좋아요
409,4,배송은 그럭저럭 ㅋㅋ 늘쓰던거라 섯어요ㅔ배송은 그럭저럭 ㅋㅋ 늘쓰던거라 섯어요ㅔ
410,5,배송 빨라요요즘 옷이 짧아지니까 아가 피부가 많이 타서주문햇어요배송 빨라요요즘 옷이 짧아지니까 아가 피부가 많이 타서주문햇어요
411,5,향도좋고 발림도 부드럽고 백색보단 톤업이 이쁘게되네요 6살 딸아이 기분좋게 등원하네요 역시!향도좋고 발림도 부드럽고 백색보단 톤업이 이쁘게되네요 6살 딸아이 기분좋게 등원하네요 역시!
412,5,원쁠원해서 샀는데 좋아요 패키지가 고급져요 잘 쓸게요원쁠원해서 샀는데 좋아요 패키지가 고급져요 잘 쓸게요
413,5,아이가본인꺼화장품생겼다고좋아하네요잘사용할께요아이가본인꺼화장품생겼다고좋아하네요잘사용할께요
414,3,기존에 몽디에스 썬크림쓰다가 쿠션으로 바꿨어요기존에 몽디에스 썬크림쓰다가 쿠션으로 바꿨어요
415,5,타제품보다 순하고 당기지않는다해서 구매했어요타제품보다 순하고 당기지않는다해서 구매했어요
416,5,아이한테 쓰기에 편하네요 배송도 정말빠르고요아이한테 쓰기에 편하네요 배송도 정말빠르고요
417,5,트러블도 안나고 아이들도 스스로 잘  바르네요트러블도 안나고 아이들도 스스로 잘  바르네요
418,5,딸아이가 썬쿠션을 사달라고 해서 구매했어여딸아이가 썬쿠션을 사달라고 해서 구매했어여
419,5,싼가격에 잘 샀습니다아이와제가쓰고있어요싼가격에 잘 샀습니다아이와제가쓰고있어요
420,4,잘사용중이에오끈적임 백탁 없고 채고잘사용중이에오끈적임 백탁 없고 채고
421,5,배송 빠르고 간편하고 순해서 좋아요배송 빠르고 간편하고 순해서 좋아요
422,4,여름에아낌없이팡팡두드려줄려구요여름에아낌없이팡팡두드려줄려구요
423,4,아이도 좋아하고 좋아요아이도 좋아하고 좋아요
424,5,배송빠르고 부르드럽게 잘 발려요배송빠르고 부르드럽게 잘 발려요
425,4,우리아기 첫 선쿠션으로 딱이예요우리아기 첫 선쿠션으로 딱이예요
426,5,11이라 두 딸에게 하나씩 줬어요11이라 두 딸에게 하나씩 줬어요
427,5,냄새도 좋고순한듯해 좋습니다냄새도 좋고순한듯해 좋습니다
428,5,후기 너무 좋고그만큼 다들 믿고 사신다는 얘기가 되겠죠ㅋㅋ 거기다 택배박스 포장하는 동영상까지 확실히 보여주셔서 더 믿고 구입했어요후기 너무 좋고그만큼 다들 믿고 사신다는 얘기가 되겠죠ㅋㅋ 거기다 택배박스 포장하는 동영상까지 확실히 보여주셔서 더 믿고 구입했어요
429,5,배송도 빠르고 제품도 좋아요배송도 빠르고 제품도 좋아요
430,4,배송빠르고 제품도 좋아요 배송빠르고 제품도 좋아요 
431,5,역시 몽디에스에요  좋아요역시 몽디에스에요  좋아요
432,5,맘에들어요 조아요 편햐요맘에들어요 조아요 편햐요
433,4,잘쓰고있어요많이파세요잘쓰고있어요많이파세요
434,5,촉촉하고 좋은거갗어요촉촉하고 좋은거갗어요
435,5,배송도 빠르고 좋아요배송도 빠르고 좋아요
436,5,나쁘지 않아요 좋어요나쁘지 않아요 좋어요
437,3,좋아요ㅡ편해요!!!!좋아요ㅡ편해요!!!!
438,5,쿠션타입이라 덧바르기도 좋고 간편해서 휴대용으로 들고다니면서 바르기 좋아요쿠션타입이라 덧바르기도 좋고 간편해서 휴대용으로 들고다니면서 바르기 좋아요
439,4,아직 써보진 않았는데 무자극 향도 거의 없이 순한거같아 좋아요아이와 저랑 함께 사용할려고 썬스틱과 썬쿠션 두종류 주문했어요아직 써보진 않았는데 무자극 향도 거의 없이 순한거같아 좋아요아이와 저랑 함께 사용할려고 썬스틱과 썬쿠션 두종류 주문했어요
440,5,6살딸이 너무 좋아해요 촉촉하다네요ㅋ 발림성도 좋아서 편해요6살딸이 너무 좋아해요 촉촉하다네요ㅋ 발림성도 좋아서 편해요
